,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
536,0.05451798439025879,0.003087439234040733,0.003821134567260742,0.0009174773812027935,1,0.79,7,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 7, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8672514619883043,0.880701754385965,0.9192982456140352,0.8582589285714286,0.8861607142857143,0.8823342209690894,0.020932058850981046,31
638,0.07242450714111329,0.0022075432299958034,0.0041007518768310545,0.0013164967075028895,1,1,6,15,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 15, 'reg_lambda': 100, 'subsample': 0.8}",0.8789473684210526,0.856140350877193,0.9438596491228071,0.8683035714285714,0.8638392857142857,0.8822180451127819,0.03169170927082299,32
500,0.08102874755859375,0.006480854569016653,0.003989887237548828,0.0006288441665231178,1,0.79,5,20,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 0.8}",0.8485380116959064,0.8807017543859649,0.9380116959064326,0.8716517857142858,0.8716517857142858,0.882111006683375,0.029909228163360186,33
366,0.03717846870422363,0.0069190174605992276,0.004597139358520508,0.001996923285318294,1,0.5,5,10,50,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 50, 'subsample': 0.8}",0.8596491228070176,0.8935672514619882,0.9257309941520468,0.8532366071428571,0.8783482142857142,0.8821064379699248,0.026024505872570186,34
375,0.05099854469299316,0.004413781039430866,0.0026962757110595703,0.0004036499632271132,1,0.5,5,15,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 15, 'reg_lambda': 100, 'subsample': 1}",0.8485380116959065,0.9076023391812865,0.9345029239766083,0.8404017857142855,0.8783482142857143,0.8818786549707601,0.03542715005893959,35
271,0.0629349708557129,0.023781580156633925,0.005100917816162109,0.0024860113404996565,0.8,1,6,10,50,1,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 10, 'reg_lambda': 50, 'subsample': 1}",0.8345029239766082,0.9415204678362573,0.9122807017543859,0.8487723214285714,0.8716517857142857,0.8817456401420216,0.03981562479333799,36
646,0.09097766876220703,0.007175103341451598,0.0038019657135009766,0.0011943720449685553,1,1,6,20,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 20, 'reg_lambda': 200, 'subsample': 0.8}",0.8619883040935673,0.8935672514619883,0.9380116959064329,0.8448660714285715,0.8694196428571428,0.8815705931495404,0.03227336810289498,37
668,0.12206497192382812,0.016330466210291935,0.0037790775299072266,0.0013847118449950052,1,1,7,20,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 7, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 0.8}",0.8526315789473684,0.8713450292397662,0.9438596491228071,0.8694196428571428,0.8705357142857143,0.8815583228905597,0.03191040139533971,38
662,0.08371095657348633,0.006378020391375424,0.004090499877929687,0.001387020852105981,1,1,7,15,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 7, 'n_estimators': 15, 'reg_lambda': 100, 'subsample': 0.8}",0.8573099415204679,0.8619883040935674,0.9450292397660818,0.8660714285714285,0.8772321428571429,0.8815262113617377,0.03242863394404869,39
650,0.05008530616760254,0.006152909032029078,0.0033208370208740235,0.0002565174998317473,1,1,7,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 7, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8538011695906433,0.8748538011695907,0.9432748538011696,0.8470982142857143,0.8883928571428571,0.8814841791979949,0.034230170363380025,40
487,0.04598402976989746,0.0019618963316754058,0.004889917373657226,0.003059255079557933,1,0.79,5,10,50,1,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 50, 'subsample': 1}",0.8520467836257309,0.9192982456140351,0.9438596491228071,0.84375,0.8482142857142857,0.8814337928153717,0.041756207978124085,41
640,0.07130904197692871,0.0035732348757759615,0.0035321712493896484,0.0009040301846570725,1,1,6,15,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 15, 'reg_lambda': 200, 'subsample': 0.8}",0.8608187134502924,0.888888888888889,0.9403508771929825,0.8448660714285714,0.8716517857142857,0.8813152673350041,0.03281645457740147,42
554,0.05420351028442383,0.00456637579676801,0.004226112365722656,0.0010118085918971512,1,0.79,10,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 10, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8467836257309942,0.8900584795321638,0.9233918128654972,0.8683035714285714,0.8772321428571429,0.881153926482874,0.02539747899568918,43
578,0.0537778377532959,0.00439433639644064,0.003189706802368164,0.0003989220520482711,1,0.79,15,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 15, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8467836257309942,0.8900584795321638,0.9233918128654972,0.8683035714285714,0.8772321428571429,0.881153926482874,0.02539747899568918,43
386,0.03337388038635254,0.001730972717435854,0.0031969547271728516,0.001697726647990994,1,0.5,6,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8450292397660819,0.9076023391812866,0.9292397660818714,0.8465401785714286,0.8772321428571428,0.8811287332915623,0.0332573247643046,45
497,0.06666426658630371,0.008779404422280836,0.003574371337890625,0.0005052343630383214,1,0.79,5,15,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 15, 'reg_lambda': 200, 'subsample': 1}",0.8432748538011697,0.912280701754386,0.9327485380116959,0.8387276785714286,0.8783482142857143,0.881075997284879,0.03707703438198989,46
596,0.11017694473266601,0.00427277956459927,0.0038131237030029296,0.0005187888486337131,1,0.79,15,20,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 15, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 0.8}",0.8532163742690058,0.8818713450292398,0.9333333333333333,0.8649553571428571,0.8716517857142857,0.8810056390977443,0.02777151920383726,47
469,0.11681675910949707,0.005484857392215872,0.005385351181030273,0.0027248647746406333,1,0.5,15,15,50,1,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 15, 'n_estimators': 15, 'reg_lambda': 50, 'subsample': 1}",0.823391812865497,0.9251461988304094,0.952046783625731,0.8325892857142857,0.8716517857142857,0.8809651733500419,0.0504900304281278,48
440,0.06448974609375,0.003912426501575638,0.0041348934173583984,0.0014731145422911757,1,0.5,10,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8596491228070176,0.880701754385965,0.9292397660818713,0.8387276785714285,0.8962053571428571,0.8809047357978278,0.030987515574666502,49
572,0.11175861358642578,0.004317683658411675,0.004990291595458984,0.001097189342831747,1,0.79,10,20,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 10, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 0.8}",0.8532163742690058,0.8818713450292398,0.9321637426900584,0.8649553571428571,0.8716517857142857,0.8807717209690894,0.027331215798568436,50
494,0.0646998405456543,0.007609569256381666,0.005434417724609375,0.004154738483071255,1,0.79,5,15,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 15, 'reg_lambda': 100, 'subsample': 0.8}",0.8444444444444446,0.8725146198830409,0.9368421052631579,0.8727678571428571,0.8772321428571429,0.8807602339181286,0.030358947684415886,51
481,0.03848066329956055,0.0024469181449622937,0.0039367198944091795,0.0008373662161262927,1,0.79,5,8,50,1,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 50, 'subsample': 1}",0.8508771929824561,0.9111111111111112,0.9391812865497077,0.8510044642857143,0.8515625,0.8807473109857978,0.03732319367334089,52
626,0.046274328231811525,0.003313414664842348,0.0036400318145751952,0.0007306138337166886,1,1,6,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8625730994152047,0.8748538011695907,0.9292397660818714,0.8549107142857142,0.8816964285714286,0.880654761904762,0.02601899825890017,53
530,0.04615459442138672,0.002127288793909388,0.003329038619995117,0.00041511674944548027,1,0.79,7,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 7, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8514619883040935,0.8923976608187135,0.9187134502923976,0.861607142857143,0.8783482142857143,0.8805056913116124,0.02369218567495943,54
