,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
110,4.187097454071045,0.059004223027984755,0.160117244720459,0.006751479609256438,0.1,balanced,0.01,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.8538694547586475,0.8672317764315027,0.8487761383623216,0.8908418018370138,0.8994905385735079,0.8720419419925987,0.020007672468265972,152
26,4.189212894439697,0.051277587807584436,0.1572974681854248,0.005204684786981618,0.001,balanced,0.01,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.8538694547586475,0.8672317764315027,0.8487761383623216,0.8908418018370138,0.8994905385735079,0.8720419419925987,0.020007672468265972,152
89,1.2812633514404297,0.02759571123121191,0.054909038543701175,0.003883501596150713,0.1,,0.01,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.9062927496580028,0.8867134062927495,0.7850302911862419,0.8867378346687512,0.8856865599223678,0.8700921683456226,0.043226227779246784,155
155,2.432242584228516,0.029192527374765274,0.07247929573059082,0.0025350165618614907,1,balanced,0.1,sigmoid,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8735342974399063,0.8634087355872582,0.8471150087942153,0.8776626929841703,0.8874939349830181,0.8698429339577137,0.013742562524454948,156
128,1.2550528049468994,0.032998269375707566,0.052706670761108396,0.0017768699577504544,1,,0.001,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.9017246433457102,0.8658760015634162,0.7674785030291186,0.8960572601133476,0.9004002911208151,0.8663073398344816,0.05112552690979888,157
29,4.517014741897583,0.10998865534332872,0.17756433486938478,0.005224884410382504,0.001,balanced,0.1,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8422537619699042,0.8585963455149502,0.8400429939417626,0.8829025796365058,0.8938379427462397,0.8635267247618724,0.021552386812216436,158
71,4.4666163444519045,0.08791612948291605,0.17327618598937988,0.0040813576981057875,0.01,balanced,0.1,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8422537619699042,0.8585963455149502,0.8400429939417626,0.8829025796365058,0.8938379427462397,0.8635267247618724,0.021552386812216436,158
170,1.3587044715881347,0.024649071000377325,0.05704689025878906,0.0008026973812762018,10,,0.001,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8789818252882549,0.8797391049443033,0.7849936486222395,0.8413254836818448,0.9122149442018439,0.8594510013476973,0.04347303914473357,160
0,0.9619563102722168,0.03012013149030465,0.04023885726928711,0.0025992223875184804,0.001,,0.001,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
6,0.9968364238739014,0.020299038257914456,0.04774737358093262,0.006770487355768993,0.001,,0.1,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
15,1.0422496318817138,0.016195127086219514,0.042460393905639646,0.000849336577116817,0.001,,100,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
12,1.0158373355865478,0.010870216027445485,0.04328627586364746,0.0033245311183412087,0.001,,10,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
9,1.0486185073852539,0.013187829297619262,0.044476652145385744,0.0042001738453432995,0.001,,1,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
3,1.0239786148071288,0.01519353733817054,0.04227213859558106,0.0009590749576690968,0.001,,0.01,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
18,1.0311739921569825,0.013471804199203373,0.047057390213012695,0.0038825072652081743,0.001,,1000,linear,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.9018834277897205,0.8156268321282001,0.7697381278092632,0.8960572601133477,0.9004730713245996,0.8567557438330262,0.05432490154747745,161
46,1.6129141807556153,0.04844249596669573,0.14448018074035646,0.005901850810599189,0.01,,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.8649110807113543,0.852061754934532,0.7942275747508305,0.8314442055892124,0.9263828238719068,0.8538054879715672,0.0434589442460772,168
57,1.1389289855957032,0.01731722612391151,0.0511927604675293,0.005350007810087224,0.01,,100,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
54,1.1953190326690675,0.057061364870232646,0.04915437698364258,0.002946943774742881,0.01,,10,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
42,1.2095041751861573,0.012592515265107376,0.04847097396850586,0.001852823689098355,0.01,,0.001,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
51,1.1778607845306397,0.020663271525701788,0.04918370246887207,0.0023404627463386608,0.01,,1,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
45,1.1832674503326417,0.017892161194673017,0.04793543815612793,0.0020079589314697353,0.01,,0.01,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
60,1.1365876197814941,0.009431199926262452,0.05064215660095215,0.0019363513593288314,0.01,,1000,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
48,1.1766123294830322,0.0200545837685441,0.05189394950866699,0.005903595534907036,0.01,,0.1,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.8835377174125464,0.8696379714676569,0.7410225718194254,0.8458203048661326,0.9005701115963124,0.8481177354324148,0.05646875189735335,169
226,6.672921133041382,0.07809656917779322,0.49297103881835935,0.018257491691707924,100,,100,rbf,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8405071330857925,0.8327755520812977,0.8095258452218096,0.8493929548563612,0.8651322173702086,0.839466740523094,0.01843669202254221,176
268,6.801350831985474,0.055401420451587746,0.4994936466217041,0.01590579530565169,1000,,100,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8405071330857925,0.8327755520812977,0.8095258452218096,0.8493929548563612,0.8651322173702086,0.839466740523094,0.01843669202254221,176
184,6.702596521377563,0.09817944241832026,0.49608845710754396,0.014168083146581517,10,,100,rbf,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8405071330857925,0.8327755520812977,0.8095258452218096,0.8493929548563612,0.8651322173702086,0.839466740523094,0.01843669202254221,176
205,6.820223712921143,0.049336875137833434,0.49383225440979006,0.02097407718849324,10,balanced,100,rbf,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8391880007817081,0.8327633378932969,0.8095258452218096,0.8494173832323628,0.8651322173702086,0.8392053568998772,0.01843291023809287,179
289,6.771887588500976,0.04334571523509054,0.5022559642791748,0.015740825662052076,1000,balanced,100,rbf,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8391880007817081,0.8327633378932969,0.8095258452218096,0.8494173832323628,0.8651322173702086,0.8392053568998772,0.01843291023809287,179
247,6.908425331115723,0.06218934440123222,0.490581750869751,0.01441255980186378,100,balanced,100,rbf,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8391880007817081,0.8327633378932969,0.8095258452218096,0.8494173832323628,0.8651322173702086,0.8392053568998772,0.01843291023809287,179
163,6.621083307266235,0.026978956122509556,0.5034243583679199,0.01806973833156241,1,balanced,100,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8391880007817081,0.8327511237052961,0.8095258452218096,0.8493929548563612,0.8651322173702087,0.8391980283870769,0.018431059753844434,182
142,6.187040233612061,0.07455442061918093,0.5843138694763184,0.08285488739568539,1,,100,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8398292456517491,0.8327633378932968,0.8096785225718195,0.8488860660543287,0.8647016011644832,0.8391717546671356,0.01820709612912358,183
121,6.194566059112549,0.0370059761860253,0.48244590759277345,0.013526825772423314,0.1,balanced,100,rbf,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8372520519835842,0.8318900234512411,0.8083777115497361,0.8467485831541918,0.8646166909267345,0.8377770122130975,0.018439677535260005,184
100,6.106523609161377,0.04516698034950096,0.4771528720855713,0.011282910100802648,0.1,,100,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8376123705296071,0.8294655071330858,0.8074066836036741,0.8444950654680476,0.864525715672004,0.8367010684812838,0.018688510829502077,185
79,6.210367155075073,0.04910231469629619,0.4811880588531494,0.012850602385186293,0.01,balanced,100,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8344733242134064,0.8289769396130546,0.8066005471956225,0.8426262947039281,0.8633976225133431,0.835214945647871,0.01847938251436362,186
58,5.849745368957519,0.07448161152965015,0.4709186553955078,0.0038856741424246805,0.01,,100,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8341313269493844,0.8268822063709206,0.8049760601915185,0.8429805061559508,0.8608806404657933,0.8339701480267134,0.018418920608368583,187
37,6.170971441268921,0.05866681775703358,0.5004141330718994,0.02641614015785589,0.001,balanced,100,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'rbf'}",0.8308518174711745,0.8246225815907758,0.803687463357436,0.8355848153214774,0.8614628820960699,0.8312419119673867,0.01862999297697585,188
134,1.2639440536499023,0.017675762195309943,0.04309835433959961,0.0007418541509882036,1,,0.1,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8171658198162987,0.8450508110220832,0.7729260308774673,0.8609536837991011,0.8555434255215916,0.8303279542073083,0.032430665744357975,189
131,1.8707630634307861,0.1278624413387751,0.05655832290649414,0.0018067750010403343,1,,0.01,sigmoid,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.827389095172953,0.8024110807113543,0.796218487394958,0.8519273988665235,0.8636584182435711,0.8283208960778721,0.02649059786120413,190
13,1.5310792446136474,0.028652089010072927,0.1402608871459961,0.0030619244744423176,0.001,,10,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'rbf'}",0.8118526480359587,0.8295143638850889,0.7901724643345711,0.8486784248583155,0.8336972343522563,0.8227830270932381,0.020089422242973907,191
4,1.427318286895752,0.05956170093837884,0.13004379272460936,0.006246572267733771,0.001,,0.01,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.8499120578463945,0.7703610513973032,0.7184507523939808,0.8943839163572406,0.8795608927704996,0.8225337341530837,0.06740826956509598,192
92,1.6969518184661865,0.04584414372224497,0.05648746490478516,0.0026542261038505002,0.1,,0.1,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8084204612077389,0.8240424076607388,0.7466410982997851,0.8381131522376393,0.8257520621057738,0.8085938363023351,0.03238093540329499,193
85,1.6243180274963378,0.008026734430981055,0.14834437370300294,0.004627851797826459,0.1,,0.001,rbf,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.8231141293726792,0.8120236466679694,0.7370407465311708,0.8344977525894078,0.8140101892285297,0.8041372928779514,0.034477508690028275,194
50,1.6399288654327393,0.0246247470921974,0.05559616088867188,0.0029668580231854594,0.01,,0.1,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8082128200117256,0.794594000390854,0.7406072894273988,0.8404338479577877,0.8247331392527899,0.8017162194081113,0.03422299375030583,195
281,1.4277069568634033,0.052698066553482144,0.04855170249938965,0.007025663654737875,1000,balanced,0.1,sigmoid,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8451851670900918,0.8138069181160836,0.7800224741059214,0.759233926128591,0.8023774866569626,0.8001251944195301,0.02932193277105772,196
8,1.2726199150085449,0.034266879040303684,0.056474828720092775,0.002741125520514151,0.001,,0.1,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8072601133476647,0.7920412350986906,0.7474105921438343,0.8070769005276529,0.8359412906356136,0.7979460263506912,0.028991246465473196,197
86,1.228672456741333,0.03450157575255262,0.054074573516845706,0.004791787625368669,0.1,,0.001,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8367451631815517,0.7784834864178228,0.7147009966777408,0.8341313269493844,0.8176977195536147,0.7963517385560228,0.04582727362749782,198
47,1.2017370223999024,0.01572242368676544,0.05065388679504394,0.002071982086963112,0.01,,0.01,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7951314246628884,0.7877418409224154,0.753859683408247,0.7903801055305844,0.822586123241145,0.789939835553056,0.021906780202215027,199
176,1.0041476249694825,0.012432534276436678,0.03392758369445801,0.003305247957619697,10,,0.1,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.7739275942935313,0.8132450654680476,0.7350131913230408,0.802704221223373,0.8246482290150411,0.7899076602646068,0.032199561487452406,200
43,1.5540799617767334,0.03548577376463782,0.14626092910766603,0.014898679556690442,0.01,,0.001,rbf,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7629470392808285,0.7575239398084815,0.8132939222200508,0.8091044557357827,0.8066108685104318,0.7898960451111151,0.02437216088149208,201
197,1.6450201988220214,0.05885200034683665,0.05582160949707031,0.0028962069290293384,10,balanced,0.1,sigmoid,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.811657221027946,0.8187170216923979,0.7758696501856557,0.7598690639046317,0.7715914604560892,0.7875408834533442,0.02328038105608846,202
260,0.811952781677246,0.030253312321525675,0.030122947692871094,0.0029192243918730724,1000,,0.1,sigmoid,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.8030340042993941,0.8146741254641391,0.7324482118428767,0.7739764510455345,0.8131853469189715,0.7874636279141832,0.031154629099508665,203
239,1.4330315113067627,0.10536391946992846,0.05564274787902832,0.009079099963645093,100,balanced,0.1,sigmoid,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.7464456712917725,0.8135992769200704,0.7996140316591753,0.805843267539574,0.7656234837457544,0.7862251462312693,0.025769404693417503,204
5,1.0761734008789063,0.019642167556414982,0.04914875030517578,0.003727066232873896,0.001,,0.01,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.8099594488958374,0.7628981825288254,0.6893565565761188,0.8604162595270667,0.8074721009218826,0.7860205096899462,0.0573524768697063,205
44,1.1764501094818116,0.016769005973417357,0.05244169235229492,0.00316982996994465,0.01,,0.001,sigmoid,"{'model__C': 0.01, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8168848934922807,0.7719611100254056,0.7310680085987884,0.7977696892710573,0.8075448811256671,0.7850457165026399,0.03087602617028549,206
2,1.1013070583343505,0.01407747175482036,0.04599294662475586,0.002853984665554695,0.001,,0.001,sigmoid,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8168848934922807,0.7719611100254056,0.7310680085987884,0.7977696892710573,0.8075448811256671,0.7850457165026399,0.03087602617028549,206
1,1.3649898529052735,0.029946772031565132,0.14083638191223144,0.013379584124344417,0.001,,0.001,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7629470392808285,0.7575239398084815,0.7363689661911277,0.8091044557357827,0.8066108685104318,0.7745110539053304,0.028650336412189,208
16,2.281895971298218,0.034289431488534014,0.18034963607788085,0.008735900312780168,0.001,,100,rbf,"{'model__C': 0.001, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'rbf'}",0.736265145593121,0.7890426519444987,0.7337062732069571,0.7642295290209107,0.7876880155264434,0.7621863230583863,0.023911478797035382,209
218,0.8264816761016845,0.034425878649510626,0.03335862159729004,0.003620561790475146,100,,0.1,sigmoid,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.7334009185069377,0.7113787375415281,0.7822210279460621,0.7553009575923393,0.7981562348374576,0.7560915752848649,0.03151797176234746,210
270,5.074851226806641,0.06646351255963066,0.0792783260345459,0.0035302656593892883,1000,,1000,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
267,5.097229242324829,0.01972638749898621,0.08207879066467286,0.004361759285305487,1000,,100,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 100, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
252,4.89618411064148,0.06316795859229221,0.07037081718444824,0.008538273516555417,1000,,0.001,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
261,4.969945812225342,0.09547097915675384,0.07491064071655273,0.002865729636767771,1000,,1,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 1, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
255,4.996091556549072,0.04446636240843329,0.08216395378112792,0.015453977730676617,1000,,0.01,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
258,5.0371311664581295,0.0531527968010049,0.072719144821167,0.008639163287581113,1000,,0.1,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
264,5.059850358963013,0.04448060339088794,0.08013253211975098,0.004316615006975326,1000,,10,linear,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 10, 'model__kernel': 'linear'}",0.7406195036153996,0.7298099472347079,0.5669093218682821,0.6109414696111003,0.7340126152353226,0.6764585715129625,0.07289580397770948,211
282,5.19348840713501,0.08090153421251649,0.07644157409667969,0.0028118086603495782,1000,balanced,1,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
288,5.196322250366211,0.07643457214710553,0.07807302474975586,0.003677929928937934,1000,balanced,100,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 100, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
273,5.210827398300171,0.04123715199746122,0.08018412590026855,0.0058007823738898704,1000,balanced,0.001,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
279,5.205995559692383,0.044980516014508885,0.0778378963470459,0.004948081090364904,1000,balanced,0.1,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
276,5.349185371398926,0.05091087239457652,0.07485804557800294,0.0026625785637961856,1000,balanced,0.01,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
291,5.335387277603149,0.05095176976060174,0.08147716522216797,0.0031661810034232657,1000,balanced,1000,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
285,5.241395664215088,0.08412584968995869,0.07797861099243164,0.0035305178371183212,1000,balanced,10,linear,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 10, 'model__kernel': 'linear'}",0.7075923392612858,0.6307284541723666,0.7922855188587064,0.6190639046316202,0.4897379912663755,0.6478816416380709,0.10055044020420294,218
32,4.764216184616089,0.07944414831801909,0.19010481834411622,0.01056195765703109,0.001,balanced,1,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.5857435997654876,0.5409786007426226,0.6067764315028338,0.5893589994137189,0.5658175642891801,0.5777350391427685,0.022519848741007528,225
74,4.773586797714233,0.06478855598863087,0.1813264846801758,0.006042737927108633,0.01,balanced,1,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.5857435997654876,0.5409786007426226,0.6067764315028338,0.5893589994137189,0.5658175642891801,0.5777350391427685,0.022519848741007528,225
116,4.728465557098389,0.03401439823305567,0.18199663162231444,0.005491127212295226,0.1,balanced,1,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 1, 'model__kernel': 'sigmoid'}",0.5759722493648622,0.5378273402384209,0.5940248192300175,0.5845832519054134,0.5620572537603106,0.5708929828998051,0.0195944435966606,227
145,5.256237411499024,0.04009413650220775,0.4702913284301758,0.015097620471550305,1,,1000,rbf,"{'model__C': 1, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
166,5.495375394821167,0.052568502986834825,0.4757981300354004,0.02215241154998556,1,balanced,1000,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
124,5.0946146011352536,0.0603555765516022,0.4883872985839844,0.06238523457836124,0.1,balanced,1000,rbf,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
271,5.627560234069824,0.04669910874355144,0.4669490814208984,0.017802680672259,1000,,1000,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
208,5.599580240249634,0.0976141922517412,0.4697273731231689,0.016206298592609834,10,balanced,1000,rbf,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
292,5.437829399108887,0.15819288904209186,0.4105801582336426,0.07045832288883846,1000,balanced,1000,rbf,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
229,5.562182807922364,0.03488693804654777,0.4816781520843506,0.03037451767681764,100,,1000,rbf,"{'model__C': 100, 'model__class_weight': None, 'model__gamma': 1000, 'model__kernel': 'rbf'}",0.5065406976744187,0.5021802325581395,0.500842778972054,0.5050872093023255,0.5036390101892285,0.5036579857392333,0.0020229785847735195,228
