,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
279,0.6637225151062012,0.040460658706693665,0.007996797561645508,1.852928087971253e-06,1,0.05,8,50,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9317442988840369,0.9437964139144029,0.9312035860855971,0.9262079831932774,0.928406537033418,0.9322717638221464,0.0060982980630679955,206
231,1.0027815341949462,0.025084390095272045,0.011194086074829102,0.003918296222487067,1,0.01,8,100,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.9310286268801553,0.9418360367402775,0.9299760601915183,0.9246445671291771,0.9338601719757671,0.932269092583379,0.005638937758955415,207
143,1.3194485187530518,0.04261586929393622,0.015995168685913087,0.00505777161146136,0.8,0.1,10,100,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9299490538573508,0.9466484268125854,0.9358632988078953,0.9217925542309948,0.9270690834473325,0.9322644834312317,0.008507220410831916,208
216,0.5757592201232911,0.011306752390581718,0.006395149230957031,0.0031975756074373164,1,0.01,8,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9299126637554584,0.9499951143247998,0.9255789525112372,0.9273316884893492,0.9284492866914207,0.932253541154453,0.008983209279411533,209
326,0.3534522533416748,0.010609813458589667,0.006397104263305664,0.0031985525666129405,1,0.1,8,30,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.928056768558952,0.9503126832128199,0.9290722102794605,0.9237590384991207,0.9299027750635139,0.9322206951227734,0.009290249302420004,210
365,0.6077469825744629,0.02425485913334399,0.007996273040771485,2.1610773455857583e-06,1,0.1,12,30,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9337336244541484,0.9363091166699238,0.9366266855579441,0.9154045339065858,0.9389779167480946,0.9322103754673392,0.00856574208448787,211
148,0.5245831966400146,0.023505634026988926,0.007992315292358398,0.005057168144420429,0.8,0.1,12,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9346191169335274,0.936327437951925,0.9355579441078757,0.9265560875512997,0.9278568985733828,0.932183497023602,0.004120159594142327,212
324,0.4973916530609131,0.02227561706887802,0.007998180389404298,2.0420659165729385e-06,1,0.1,8,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9305312954876274,0.9479553449286691,0.9297073480555011,0.9254323822552277,0.9272156537033418,0.9321684048860736,0.008097754614405296,213
90,1.0347650051116943,0.043095388447676374,0.00799870491027832,2.062010603946653e-06,0.8,0.05,12,30,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9351043182920912,0.9411520422122337,0.9341410982997851,0.9258965213992574,0.9245407465311706,0.9321669453469076,0.006176318162791784,214
300,1.6744991779327392,0.10555656679407077,0.011195659637451172,0.003918958037420258,1,0.05,10,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9299854439592431,0.948798123900723,0.9362785811999217,0.9197527848348641,0.9259942349032637,0.9321618337596032,0.009904283947659114,215
66,1.057154941558838,0.03444851352439231,0.008001089096069336,7.195344737983298e-06,0.8,0.05,8,100,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9274381368267831,0.9500806136408051,0.9351060191518468,0.9251392417432089,0.9229895446550713,0.9321507112035432,0.009854047698865396,216
45,0.7836763858795166,0.015992762459860952,0.009594917297363281,0.0031998277252106204,0.8,0.01,12,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9328905870936438,0.9401810142661717,0.934983877271839,0.9244308188391636,0.9282477525894078,0.9321468100120451,0.005438561602956076,217
151,1.1019355297088622,0.0450632313311936,0.01279745101928711,0.003921862115045673,0.8,0.1,12,50,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.9286147501213005,0.946843853820598,0.9330296071917139,0.9197894273988665,0.9324188977916749,0.9321393072648307,0.008741127272783474,218
102,2.1351058006286623,0.05206842931892883,0.014397001266479493,0.0031985521756375647,0.8,0.05,12,100,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9295002426006793,0.9460010748485441,0.9371824311119797,0.9198749267148719,0.9281317178034004,0.932138078615895,0.008843326941845215,219
226,0.436616849899292,0.014832348778814883,0.007995986938476562,1.4352719252865228e-06,1,0.01,8,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9293182920912176,0.9427948504983389,0.9270568692593316,0.931344049247606,0.9300493453195231,0.9321126812832035,0.005519542296657662,220
171,0.5277818202972412,0.02085095736861377,0.007998800277709961,7.057512121321112e-06,0.8,0.2,8,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9246118389131489,0.9501783271448113,0.9358877271838969,0.9157587453586086,0.933811315223764,0.9320495907648458,0.011551604595310763,221
182,0.5709599018096924,0.0714529298626424,0.012794876098632812,0.009595322681665784,0.8,0.2,10,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9273532265890344,0.9480897009966777,0.9401993355481728,0.9133403361344539,0.9312219073675981,0.9320409013271874,0.011802374370047877,222
84,1.530557680130005,0.03261929876539108,0.009597063064575195,0.0031976705126501703,0.8,0.05,10,100,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9270257156720039,0.9485538401407074,0.9340189564197772,0.9191787179988276,0.9314173343756107,0.9320389129213854,0.009670227642728827,223
104,1.6313166618347168,0.05132899517634683,0.012795352935791015,0.003919854305631207,0.8,0.05,12,100,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9317806889859291,0.9417749658002735,0.93687707641196,0.9208276333789329,0.9288401407074458,0.9320201010569082,0.007130054620370561,224
250,1.311450719833374,0.037507004050852714,0.01119680404663086,0.003916758466892159,1,0.01,10,100,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9308406113537118,0.9393565565761187,0.9316494039476255,0.9245651749071723,0.9336708520617548,0.9320165197692767,0.0047676625413727546,225
141,1.220288133621216,0.04651611863101526,0.011195659637451172,0.00391759533662491,0.8,0.1,10,100,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.932387190684134,0.9406879030682039,0.9378297830760212,0.9203390658589018,0.9288157123314441,0.9320119310037409,0.007151675444491952,226
308,0.5805562973022461,0.020605491707640405,0.006397438049316406,0.0031987192698936066,1,0.05,12,30,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.930743571081999,0.9409444010162203,0.9348678424858315,0.9187451143247997,0.9346785225718195,0.9319958902961339,0.007384738812856436,227
88,1.415410614013672,0.054706415374108225,0.011192846298217773,0.003919706500982008,0.8,0.05,10,100,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9322901504124211,0.9430085987883525,0.9339578854797733,0.9208398475669337,0.9298417041235099,0.931987637274198,0.0071318052319375,228
130,0.4813999652862549,0.03764327097560348,0.007994604110717774,1.1815559094776026e-06,0.8,0.1,10,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9302644347404171,0.9418299296462771,0.9346052374438149,0.927124047293336,0.9259698065272621,0.9319586911302213,0.005771595650465236,229
56,0.2990746974945068,0.02842951422933599,0.007999706268310546,0.005063351341748597,0.8,0.05,8,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9256974769529354,0.9465995700605825,0.9273683310533515,0.9308860171975767,0.9291943521594683,0.9319491494847829,0.007528894853279217,230
54,0.44621729850769043,0.00598471446374352,0.007994556427001953,4.345763164544849e-06,0.8,0.05,8,30,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9238051916545367,0.9476622044166504,0.9289317471174516,0.9316616181356263,0.9273988665233536,0.9318919255695237,0.00828372184350156,231
203,0.516582727432251,0.03452318262977929,0.007995319366455079,1.7675164215899123e-06,0.8,0.2,12,30,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9374575448811255,0.9450117256204807,0.9347762360758257,0.9200703537228845,0.9220490521790111,0.9318729824958656,0.009466302785166419,232
317,0.9548025608062745,0.034527275697374564,0.012793731689453126,0.003916779626604082,1,0.05,12,50,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9307496360989811,0.9365961500879422,0.9336097811217511,0.9149831444205588,0.9433689173343754,0.9318615258127216,0.00942347261300755,233
185,0.521382188796997,0.08852868828694575,0.00799698829650879,7.136645101116068e-07,0.8,0.2,10,30,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9319868995633188,0.9425444596443228,0.9344953097518078,0.9217925542309948,0.9283760015634162,0.9318390449507721,0.0068499365358497145,234
303,1.4649853229522705,0.07874124313940147,0.012794160842895507,0.003918101775060606,1,0.05,10,100,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.9346433770014557,0.9380129958960327,0.9373534297439905,0.9170534492866914,0.9320402579636505,0.9318207019783642,0.0076817059520357,235
334,0.5789585113525391,0.04001556965680895,0.007996702194213867,1.5421830776973941e-06,1,0.1,8,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9281052886948082,0.9478942739886652,0.9278630056673832,0.9262751612272817,0.9288889974594489,0.9318053454075175,0.008089179286116892,236
396,0.5981553077697754,0.025493388889567273,0.007991933822631836,9.53030368836972e-06,1,0.2,10,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9361111111111111,0.9482606996286886,0.9406024037521986,0.9130105530584327,0.9209619894469415,0.9317893513994745,0.012942394254925865,237
76,0.41742401123046874,0.03590506474021956,0.009595632553100586,0.0031989813717201864,0.8,0.05,10,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9324963609898107,0.9415184678522572,0.9293714578854798,0.9269713699433262,0.9285836427594294,0.9317882598860606,0.00518635297289519,238
93,0.6029534339904785,0.026089702647505462,0.011193609237670899,0.0039177149812249165,0.8,0.05,12,30,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9339095099466278,0.9404802618721907,0.9351121262458472,0.9230750439710768,0.926110269689271,0.9317374423450028,0.006312614039645337,239
40,0.45900440216064453,0.019319212157416197,0.007995033264160156,2.799160026824793e-06,0.8,0.01,12,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9316048034934498,0.9385137776040648,0.9355518370138752,0.9255667383232361,0.9273011530193472,0.9317076618907947,0.00486291550463259,240
297,1.0865005016326905,0.15529427867453674,0.017592573165893556,0.009325772070616044,1,0.05,10,50,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9328723920426978,0.9364373656439319,0.9330418213797146,0.9177313367207348,0.9382145299980458,0.9316594891570251,0.007254957894076071,241
306,0.950004243850708,0.05016861602384997,0.006397724151611328,0.0031988633996620007,1,0.05,12,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9398714216399804,0.9422146765683017,0.9343243111197966,0.9103478600742623,0.9315150478796169,0.9316546634563917,0.011315081736266925,242
262,0.7676794052124023,0.039175076683328924,0.009596109390258789,0.0031944515078122094,1,0.01,12,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9335516739446872,0.9379458178620285,0.9337929939417627,0.9219391244870041,0.9309043384795779,0.9316267897430119,0.00534229407895082,243
366,0.9963823318481445,0.012993128984826607,0.009596872329711913,0.0031994345451194658,1,0.1,12,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9310407569141195,0.9477232753566543,0.9394542700801252,0.9161129568106312,0.9237956810631229,0.9316253880449306,0.01115988349043929,244
270,0.5917530059814453,0.05132978997679131,0.007996892929077149,0.005056714406146952,1,0.05,8,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9308042212518195,0.9506974301348446,0.9267270861833107,0.9210719171389485,0.928797391049443,0.9316196091516733,0.010077535548942218,245
191,0.6253386497497558,0.024982211191284555,0.007996845245361327,2.233512578702997e-06,0.8,0.2,10,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9343886462882095,0.943484952120383,0.934312096931796,0.9151602501465703,0.9307089114715654,0.9316109713917047,0.009246003644209388,246
68,0.8652453422546387,0.032933989080481715,0.00799107551574707,6.612409378413706e-06,0.8,0.05,8,100,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9302644347404173,0.9470392808286106,0.9310631229235881,0.9205344928669141,0.9291332812194645,0.931606922515799,0.008590381529489573,247
323,1.7096856117248536,0.06923327488489225,0.009595203399658202,0.0031960972081751873,1,0.05,12,100,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9308830664725861,0.9379152823920265,0.9372068594879813,0.9158808872386165,0.9361075825679108,0.9315987356318243,0.00823701957397486,248
49,3.1298923969268797,0.13929475947284184,0.011192989349365235,0.003920947451714911,0.8,0.01,12,100,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 1}",0.9334425036390102,0.9423368184483097,0.9317471174516319,0.9191909321868281,0.9310142661715849,0.9315463275794731,0.0073893081957965,249
264,3.1043025970458986,0.055953492760808764,0.014395713806152344,0.0032000564068721195,1,0.01,12,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9347525473071324,0.9408955442642173,0.9368037912839554,0.9112272816103186,0.9339334571037717,0.931522524313879,0.010429648178624299,250
251,1.386619997024536,0.032224606208631455,0.011196327209472657,0.003916175066896234,1,0.01,10,100,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.934309801067443,0.9370725034199727,0.9278385772913816,0.9203207445769006,0.9380252100840336,0.9315133672879463,0.006631847671488446,251
311,0.5613679885864258,0.023935782186254553,0.007994508743286133,4.011104744875544e-06,1,0.05,12,30,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9301552644347404,0.9355396228258744,0.9354113738518663,0.9131265878444401,0.9431307406683604,0.9314727179250563,0.010062588065696883,252
94,0.5565668106079101,0.021811090747315805,0.012796401977539062,0.003921493502296717,0.8,0.05,12,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9317200388161087,0.9381229235880398,0.9340617060777799,0.9221223373070158,0.9312707641196013,0.9314595539817091,0.00526229606223018,253
330,0.6541265487670899,0.0170751871160977,0.006396150588989258,0.0031980756299837517,1,0.1,8,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9332484230955845,0.9499584717607973,0.9299882743795193,0.9205711354309166,0.9235147547391049,0.9314562118811847,0.010288363456509577,254
431,1.3520359992980957,0.07061428288741754,0.008754253387451172,0.001375866592355774,1,0.2,12,100,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9335516739446871,0.9335059605237445,0.9361442251319132,0.9188733632988079,0.9351670900918507,0.9314484625982008,0.006366604970951849,255
266,1.5465523242950439,0.08884397487160912,0.01279292106628418,0.0039166025786971995,1,0.01,12,100,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.931125667151868,0.9401871213601721,0.9333654973617354,0.9185802227867892,0.9338968145397694,0.9314310646400669,0.007095461729471825,256
268,1.4282029628753663,0.034525289866492774,0.009595394134521484,0.0031968356934721736,1,0.01,12,100,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9309437166424066,0.9380374242720344,0.933780779753762,0.9198138557748681,0.9345502735978112,0.9314252100081764,0.006230433239019478,257
369,0.8636390209197998,0.033163943990134226,0.009594869613647462,0.0031990055889495037,1,0.1,12,50,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9311984473556526,0.9417505374242721,0.9374877858119991,0.9138166894664842,0.9327731092436974,0.931405313860421,0.009542468041969954,258
291,0.49579286575317383,0.04981112590686777,0.009596586227416992,0.007835336522679108,1,0.05,10,30,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9302826297913633,0.9347762360758256,0.9313745847176079,0.9198993550908736,0.9405046902481923,0.9313674991847727,0.006749860272417852,259
358,1.250678300857544,0.0400147215489828,0.0095947265625,0.0031991960146214894,1,0.1,10,100,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9302280446385249,0.9491523353527458,0.9380740668360367,0.9110562829783078,0.9283027164354114,0.9313626892482052,0.012526093447317773,260
74,0.36304597854614257,0.00815537237429491,0.00800151824951172,4.58954216595305e-06,0.8,0.05,10,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9278384279475983,0.9423184971663084,0.9318509380496384,0.9286752491694352,0.9260980555012702,0.93135623356685,0.005790112711038829,261
429,1.1947007179260254,0.027056686688534063,0.014388322830200195,0.0031992284361415254,1,0.2,12,100,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.940186802523047,0.9395031268321282,0.9364617940199336,0.9089188000781708,0.9316494039476255,0.931343985480181,0.011609833641004567,262
240,1.4633883953094482,0.044951386245669585,0.007998275756835937,3.1965877079190003e-06,1,0.01,10,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9328723920426978,0.9401626929841703,0.9332861051397303,0.9174320891147156,0.9329196794997068,0.9313345917562043,0.007481987548100263,263
106,1.6137185096740723,0.06923072958880334,0.015997791290283205,0.005058233366800904,0.8,0.05,12,100,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9341460456089277,0.9394298417041236,0.9337868868477625,0.9180672268907563,0.9312219073675981,0.9313303816838335,0.0071482399976801865,264
114,0.7197021961212158,0.05493988683483034,0.006396865844726563,0.0031984392777213216,0.8,0.1,8,50,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.929463852498787,0.9473202071526284,0.9307821965995701,0.9189588626148134,0.9300982020715264,0.9313246641874651,0.009099797182696455,265
395,1.146724271774292,0.05779600622040088,0.009591913223266602,0.003200130672759609,1,0.2,8,100,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9306404657933042,0.9405046902481923,0.9370358608559703,0.9154656048465898,0.9329441078757084,0.931318145923953,0.0086196394576867,266
309,0.6477297306060791,0.024777017142098318,0.006397151947021484,0.003198575989505071,1,0.05,12,30,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9322719553614751,0.9333593902677351,0.9377564979480164,0.9125403068204025,0.9405107973421927,0.9312877895479644,0.009835001592762113,267
149,0.6957099437713623,0.04495232778559376,0.009601402282714843,0.0031984838245879012,0.8,0.1,12,30,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9301916545366328,0.9405413328121945,0.9325532538596835,0.9211207738909517,0.9319608657416455,0.9312735761682216,0.006200825810517556,268
363,0.6125394344329834,0.018650167595904786,0.00959639549255371,0.003199911236572923,1,0.1,12,30,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9342066957787482,0.9391611295681063,0.9333899257377368,0.9154228551885871,0.9341655266757867,0.9312692265897929,0.008184183080849826,269
153,0.8780349731445313,0.023396169723385863,0.007993936538696289,5.542398718278995e-06,0.8,0.1,12,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9337336244541484,0.9367305061559507,0.9358632988078952,0.92093756107094,0.9290355677154584,0.9312601116408785,0.005809241944136767,270
189,0.6237407207489014,0.014302893946560636,0.007994842529296876,3.446447563093691e-06,0.8,0.2,10,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9286026200873362,0.9518883134649208,0.9405413328121947,0.9118624193863593,0.9233559702950948,0.9312501312091811,0.013838146230268964,271
246,2.5061503887176513,0.05073126536825734,0.009596300125122071,0.0031978139068451926,1,0.01,10,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9340126152353226,0.9407489740082078,0.9335914598397499,0.9185924369747898,0.9290599960914597,0.9312010964299059,0.0073258862315621134,272
100,0.8348529815673829,0.036683032959654444,0.011193132400512696,0.003917323180709244,0.8,0.05,12,50,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9321567200388162,0.9391977721321088,0.9335548172757475,0.9211329880789525,0.9299027750635138,0.9311890145178279,0.005889851523803095,273
201,0.48619542121887205,0.005985440740552351,0.007997655868530273,1.6831743807528296e-06,0.8,0.2,12,30,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9319868995633187,0.9438635919484072,0.9342143834277897,0.9131937658784444,0.93234561266367,0.931120850696326,0.009955680307867696,274
354,1.2314859867095946,0.02317767811925654,0.011194610595703125,0.003916700229782269,1,0.1,10,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9289301310043668,0.9449628688684777,0.9385870627320696,0.9075141684580809,0.9353258745358608,0.9310640211197712,0.012861466213416536,275
234,1.2170928955078124,0.13668532918195475,0.007994699478149413,4.2606941039445265e-06,1,0.01,10,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9318534691897138,0.9417138948602697,0.9328891440297049,0.9163633476646473,0.9324677545436779,0.9310575220576027,0.008190899449396155,276
313,1.4553893566131593,0.053759743486628875,0.00799703598022461,3.0532475649990313e-06,1,0.05,12,50,0,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.9396530810286268,0.9413963259722494,0.9355518370138753,0.9133647645104553,0.9252247410592144,0.9310381499168843,0.010469254937522179,277
