,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
724,0.5500535011291504,0.011989976135402645,0.08894681930541992,0.004499463903050777,10,,4,1000,linear,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.6783596066801936,0.7210238801311066,0.7188387700952084,0.6391759013578898,0.7354931206100428,0.6985782557748883,0.03525460316202462,592
483,1.333486223220825,0.06686187513309702,0.2296365261077881,0.01081404489036217,0.1,balanced,5,0.01,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.7135242703293273,0.6694240674262526,0.6903074761979084,0.7093023255813954,0.7036549444882844,0.6972426168046335,0.015960041530982683,613
3,0.25974645614624026,0.028242921800120557,0.06254334449768066,0.0047300743489664425,0.001,,3,0.001,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.676798813797409,0.6876307164039333,0.7193070079600437,0.7144295302013425,0.6820674891203287,0.6960467114966113,0.017410908147378622,614
89,1.4879513263702393,0.11999824093401293,0.7019685268402099,0.028431758122249767,0.001,balanced,3,0.01,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
257,1.3545073509216308,0.01281901071916755,0.7631412506103515,0.019502172829184237,0.01,balanced,3,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
285,1.3875606060028076,0.0246505102646305,0.753996467590332,0.017011988083699397,0.01,balanced,4,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
145,1.397376298904419,0.03884344445242884,0.7346317291259765,0.017547357738444454,0.001,balanced,5,0.01,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
117,1.3108030319213868,0.01916265250515976,0.7095566272735596,0.028490346715221288,0.001,balanced,4,0.01,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
313,1.3902458667755127,0.012839307096851695,0.7605141162872314,0.03793019031733437,0.01,balanced,5,0.01,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.6941782425472139,0.6973388481348525,0.6719525518963634,0.7128609333541439,0.7011235164972538,0.6954908184859655,0.013361408912546746,615
253,1.3957800388336181,0.01760846371318128,0.7432229518890381,0.010751266057984698,0.01,balanced,3,0.001,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
85,1.238267993927002,0.03413005493431375,0.6568885326385498,0.057871601886248486,0.001,balanced,3,0.001,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
281,1.4171687602996825,0.05023155717791803,0.7567629814147949,0.04678739019531665,0.01,balanced,4,0.001,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
113,1.3552627563476562,0.05012634492021021,0.7338078498840332,0.04496082970477886,0.001,balanced,4,0.001,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
309,1.422285223007202,0.04916412043153086,0.7799524784088134,0.025307440178422284,0.01,balanced,5,0.001,rbf,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
141,1.4501120090484618,0.03378586180057386,0.7500436305999756,0.022338808287122078,0.001,balanced,5,0.001,rbf,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.7055095988762291,0.6690494771343842,0.6536366474168878,0.7161307944435774,0.705975420146729,0.6900603876035615,0.024247802830490196,621
422,1.5993641376495362,0.10369404350873411,0.26126909255981445,0.00420321716761628,0.1,balanced,3,0.001,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7082565943499297,0.6645700015607929,0.6522709536444513,0.7170672701732481,0.7071942558461142,0.6898718151149072,0.02619796323642168,627
450,1.3456753253936768,0.037844003451705695,0.253843879699707,0.006335050998542018,0.1,balanced,4,0.001,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7082565943499297,0.6645700015607929,0.6522709536444513,0.7170672701732481,0.7071942558461142,0.6898718151149072,0.02619796323642168,627
478,1.382211446762085,0.05419144976583461,0.2635960578918457,0.007992898611325886,0.1,balanced,5,0.001,sigmoid,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7082565943499297,0.6645700015607929,0.6522709536444513,0.7170672701732481,0.7071942558461142,0.6898718151149072,0.02619796323642168,627
314,1.4406966686248779,0.04002571842072196,0.2862714290618896,0.007876804084956548,0.01,balanced,5,0.01,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928048,0.6615342594037772,0.6489776806617763,0.7169111908849695,0.7057722808634983,0.6880297488213651,0.027328052024828575,630
286,1.439208698272705,0.045400685998005896,0.28763136863708494,0.0040232107787965335,0.01,balanced,4,0.01,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928048,0.6615342594037772,0.6489776806617763,0.7169111908849695,0.7057722808634983,0.6880297488213651,0.027328052024828575,630
258,1.444113826751709,0.01950960735672495,0.28667168617248534,0.004265294841022017,0.01,balanced,3,0.01,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928048,0.6615342594037772,0.6489776806617763,0.7169111908849695,0.7057722808634983,0.6880297488213651,0.027328052024828575,630
259,1.196408462524414,0.0053298316642634925,0.2217766284942627,0.003060282597145793,0.01,balanced,3,0.01,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.7037615108475105,0.6595442484782269,0.6733728734196972,0.6994225066333698,0.7003109593643303,0.6872824197486269,0.017615712429731867,633
759,1.2482789516448975,0.013899008936462766,0.24255867004394532,0.011294698131913977,10,balanced,3,0.001,poly,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.7037459029186827,0.6595208365849852,0.6733650694552833,0.6994381145621975,0.7003265854630404,0.6872793017968378,0.017625864767481722,634
142,1.3734816551208495,0.04013174847225019,0.2631375789642334,0.01670547826459239,0.001,balanced,5,0.001,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
282,1.297093152999878,0.04271952038604296,0.24875216484069823,0.007845155535811285,0.01,balanced,4,0.001,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
310,1.3286720752716064,0.022095255387679705,0.25356016159057615,0.01338180477355411,0.01,balanced,5,0.001,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
114,1.3129558086395263,0.04308744324709494,0.23156991004943847,0.0043479099325980765,0.001,balanced,4,0.001,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
86,1.320421075820923,0.06382949511412543,0.2498338222503662,0.011044132429503544,0.001,balanced,3,0.001,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
254,1.2946719169616698,0.02752135282424134,0.2505455017089844,0.011659993042821217,0.01,balanced,3,0.001,sigmoid,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.7083034181364133,0.6589121273606993,0.6497736850319964,0.7136101139378805,0.7045534451641131,0.6870305579262206,0.026999183957207618,635
55,0.3393901824951172,0.13250732665113632,0.054032754898071286,0.039399927418858595,0.001,,4,1000,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.8087794599656625,0.4953878570313719,0.8562431715311378,0.4553769314811924,0.8188974224750178,0.6869369684968765,0.1739165646931,641
223,0.39435443878173826,0.13338935477173244,0.05018353462219238,0.025151773351254837,0.01,,4,1000,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.8090916185422194,0.4953878570313719,0.8555876385203683,0.4553769314811924,0.8188974224750178,0.686868293610034,0.17383294147308156,642
171,0.31371684074401857,0.00802682734853626,0.07845454216003418,0.006263672541830993,0.01,,3,0.001,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.670290307476198,0.6817387232714219,0.6838614015920088,0.7266661464023725,0.6695119188067911,0.6864136995097584,0.02094880936918256,643
90,1.4450663089752198,0.016783990799318922,0.32248401641845703,0.049366352902249985,0.001,balanced,3,0.01,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928049,0.6591930700796005,0.6486733260496333,0.7135554861869831,0.7033267964153729,0.6863404022048789,0.0268696019279864,644
118,1.3700855255126954,0.022376602192043595,0.2664650440216064,0.006875515145512738,0.001,balanced,4,0.01,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928049,0.6591930700796005,0.6486733260496333,0.7135554861869831,0.7033267964153729,0.6863404022048789,0.0268696019279864,644
146,1.4606858253479005,0.04463817035164905,0.29358720779418945,0.010635396304762759,0.001,balanced,5,0.01,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'sigmoid'}",0.7069533322928049,0.6591930700796005,0.6486733260496333,0.7135554861869831,0.7033267964153729,0.6863404022048789,0.0268696019279864,644
391,0.40192384719848634,0.1469981470549624,0.050268030166625975,0.026175038452088444,0.1,,4,1000,poly,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.80543155923209,0.4953878570313719,0.8504526299360076,0.4553769314811924,0.8188974224750178,0.685109280031136,0.17232893640000782,647
91,1.247212028503418,0.04536771708527225,0.2808058261871338,0.006785654889269025,0.001,balanced,3,0.01,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.7118542219447479,0.655923208990167,0.6711331356329016,0.683135632901514,0.7020923346172778,0.6848277068173216,0.02027004825700084,648
591,1.218797254562378,0.01793946228322943,0.22710442543029785,0.007356997885483429,1,balanced,3,0.001,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.7118542219447479,0.655923208990167,0.6711331356329016,0.683135632901514,0.7020923346172778,0.6848277068173216,0.02027004825700084,648
535,0.3166461944580078,0.008161271996528895,0.07591795921325684,0.006805792507526968,1,,4,0.001,poly,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.679436553769315,0.6911190884969564,0.680224754175121,0.7152957702512877,0.6554874952145072,0.6843127323814374,0.019378638242241113,650
307,0.4676350593566895,0.2114083402841912,0.061152172088623044,0.03941834223294022,0.01,balanced,4,1000,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.7993444669892307,0.4953878570313719,0.8513500858436086,0.4553769314811924,0.8188974224750178,0.6840713527640843,0.17166871256311395,651
139,0.37615966796875,0.13597483688148132,0.049501800537109376,0.026728366643692554,0.001,balanced,4,1000,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.7982519119712815,0.4953878570313719,0.8509052598720148,0.4553769314811924,0.8188974224750178,0.6837638765661757,0.17143567243443547,652
475,0.40283656120300293,0.14169297960718558,0.050199270248413086,0.027342535220293826,0.1,balanced,4,1000,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.7992820352739192,0.4953878570313719,0.8477836741064461,0.4553769314811924,0.8188974224750178,0.6833455840735895,0.17096974047138108,653
499,0.43034915924072265,0.162951382132943,0.06264681816101074,0.03469995255548445,0.1,balanced,5,100,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7925472139847042,0.8398158264398315,0.4782269392851569,0.8085529451289545,0.6828062656295055,0.16104231064136384,654
331,0.42120862007141113,0.15723089082116326,0.06759839057922364,0.041598468569617054,0.01,balanced,5,100,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7925081941626346,0.8394412361479632,0.4782269392851569,0.8085529451289545,0.682723543606718,0.1609639984905559,655
163,0.41146197319030764,0.16086852797733558,0.057349872589111325,0.034040011509017455,0.001,balanced,5,100,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7922896831590447,0.8395114718276885,0.4782269392851569,0.8085529451289545,0.6826938885419451,0.16094789739062218,656
255,1.1941845417022705,0.014434597342676277,0.22161378860473632,0.003922519223168645,0.01,balanced,3,0.001,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.70600905259872,0.6551428125487747,0.6711331356329016,0.6765334790073357,0.7022954739005086,0.682222790737648,0.01927367530958654,657
87,1.298694944381714,0.048091141607839095,0.23783297538757325,0.009655094376337185,0.001,balanced,3,0.001,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.70600905259872,0.6551428125487747,0.6711331356329016,0.6765334790073357,0.7022954739005086,0.682222790737648,0.01927367530958654,657
423,1.5810207366943358,0.05382920759095391,0.24310169219970704,0.009129923768965726,0.1,balanced,3,0.001,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.70600905259872,0.6551428125487747,0.6711331356329016,0.6765334790073357,0.7022954739005086,0.682222790737648,0.01927367530958654,657
667,0.48401241302490233,0.16129523060189807,0.062006378173828126,0.03464271229736779,1,balanced,5,100,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.788442328702981,0.8383642890588419,0.4782269392851569,0.8085529451289545,0.6816949810969631,0.16020558845442423,660
583,0.4438156604766846,0.1678341876742671,0.06001739501953125,0.03415511603330375,1,,5,100,poly,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7865303574215701,0.8377477758701419,0.4782269392851569,0.8085529451289545,0.6811892842029409,0.15983149678387326,661
415,0.4649792671203613,0.1880244240571036,0.05841813087463379,0.0340779991146515,0.1,,5,100,poly,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7863040424535663,0.8367566723895739,0.4782269392851569,0.8085529451289545,0.6809458005132265,0.1596078081101717,662
79,0.36427888870239256,0.1342798510420827,0.04580502510070801,0.023760009176157528,0.001,,5,100,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7861401592008741,0.8366786327454347,0.4782269392851569,0.8085529451289545,0.6808974159338603,0.15957094443442593,663
247,0.4090747356414795,0.16618804234521894,0.055169868469238284,0.03342263970329031,0.01,,5,100,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7861947869517716,0.8365459653503979,0.4782269392851569,0.8085529451289545,0.6808818080050323,0.15955225794549616,664
1123,1.4198454856872558,0.03581223368577571,0.2605570316314697,0.010020870650481378,1000,balanced,4,0.001,poly,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.680006243171531,0.6675745278601529,0.6720618073981582,0.6949508350241923,0.6829425506480925,0.6795071928204255,0.00946973153067441,665
455,1.2631346225738525,0.04320144963701292,0.22961392402648925,0.0042104273110033985,0.1,balanced,4,0.01,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.679998439207117,0.6675745278601529,0.6720540034337443,0.6949430310597784,0.6829503636974475,0.6795040730516481,0.009468899907331864,666
835,0.45805840492248534,0.16789532391389334,0.05941162109375,0.030945545882315448,10,balanced,5,100,poly,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.7642110191977524,0.8358045887310753,0.4782269392851569,0.8085529451289545,0.676336779130364,0.15671885696966034,667
555,0.39329514503479,0.1391014902998963,0.052589702606201175,0.027939942939420617,1,,4,100,poly,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.8088887154674576,0.7770797565163102,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.6702381599142238,0.16209400392991583,668
639,0.4459077835083008,0.1697586664384862,0.06736922264099121,0.03954034729135125,1,balanced,4,100,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'poly'}",0.7989230529108787,0.7830497892929609,0.4904557515217731,0.4553769314811924,0.8193896445843849,0.669439033958238,0.16125526324906914,669
451,1.2722328662872315,0.01945610653032725,0.22692809104919434,0.0034845847009585024,0.1,balanced,4,0.001,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6468237864835338,0.6748478226939284,0.6661151865147495,0.6694084594974247,0.6729418474736505,0.6660274205326574,0.010058106007101261,670
115,1.1525654792785645,0.05018255238364994,0.2129429817199707,0.006834127685030282,0.001,balanced,4,0.001,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6468237864835338,0.6748478226939284,0.6661151865147495,0.6694084594974247,0.6729418474736505,0.6660274205326574,0.010058106007101261,670
283,1.261226749420166,0.054888121952841734,0.2320566177368164,0.019366553141418243,0.01,balanced,4,0.001,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6468237864835338,0.6748478226939284,0.6661151865147495,0.6694084594974247,0.6729418474736505,0.6660274205326574,0.010058106007101261,670
119,1.1578004837036133,0.04288256499643516,0.21090564727783204,0.007500272449505225,0.001,balanced,4,0.01,poly,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.6551974402996723,0.6655845169346029,0.6625019509911035,0.6811456219759637,0.6643162409856943,0.6657491542374074,0.008497229673245453,673
619,1.2722506999969483,0.0283681160489963,0.2357189178466797,0.0043861700914460755,1,balanced,4,0.001,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6480177930388638,0.6753784922740752,0.6661151865147495,0.6706024660527549,0.6685665398348322,0.665736095543055,0.00936750495211793,674
787,1.345112133026123,0.024410017757621683,0.2535398483276367,0.006049844416478108,10,balanced,4,0.001,poly,"{'model__C': 10, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6551896363352584,0.6655689090057749,0.6625019509911034,0.681028562509755,0.6643162409856943,0.6657210599655172,0.008456829745141989,675
955,1.4290043354034423,0.04537587398150079,0.2565971851348877,0.007821824268977443,100,balanced,4,0.001,poly,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6545965350398004,0.664062743873888,0.6623302637739972,0.6800842828156702,0.664042784258268,0.6650233219523247,0.008302856788027956,676
287,1.2276134014129638,0.010844746981533239,0.2251382827758789,0.01240918157411064,0.01,balanced,4,0.01,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.6545965350398004,0.664062743873888,0.6623302637739972,0.6800842828156702,0.6640349712089131,0.6650217593424538,0.008303041912772665,677
643,0.5208835124969482,0.2159641774344119,0.06633548736572266,0.0380788656357226,1,balanced,4,1000,poly,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'poly'}",0.7370376151084752,0.4953878570313719,0.8052442640861559,0.4553769314811924,0.8188974224750178,0.6623888180364427,0.15570376153802798,678
315,1.255824375152588,0.016846320424931338,0.2259291648864746,0.00998335797818431,0.01,balanced,5,0.01,poly,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.6716091774621508,0.6548774777587014,0.6348759169658187,0.6733728734196973,0.6673867693822222,0.6604244429977181,0.014315936084535777,679
1151,1.7394084453582763,0.08097319823932952,0.35817570686340333,0.0258640717292972,1000,balanced,5,0.001,poly,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6716013734977369,0.6548774777587014,0.6348759169658187,0.6733728734196973,0.6673867693822222,0.6604228822048354,0.014314716958882402,680
94,1.4050053596496581,0.028494290879431766,0.3072056770324707,0.010835620120350638,0.001,balanced,3,0.1,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6630248166068363,0.6539331980646168,0.6254409239893866,0.6901357889808022,0.6672305083951215,0.6599530472073527,0.020979610779321884,681
150,1.7196365356445313,0.1406180304793883,0.3239689826965332,0.02016380009897581,0.001,balanced,5,0.1,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6630248166068363,0.6539331980646168,0.6254409239893866,0.6901357889808022,0.6672305083951215,0.6599530472073527,0.020979610779321884,681
122,1.5188770294189453,0.09108295782192583,0.3403477668762207,0.034162077492673165,0.001,balanced,4,0.1,sigmoid,"{'model__C': 0.001, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'sigmoid'}",0.6630248166068363,0.6539331980646168,0.6254409239893866,0.6901357889808022,0.6672305083951215,0.6599530472073527,0.020979610779321884,681
751,0.46390442848205565,0.17844164041141478,0.05956149101257324,0.03237275360665456,10,,5,100,poly,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 100, 'model__kernel': 'poly'}",0.49488840330888095,0.6939441236147963,0.8171921336038708,0.4782269392851569,0.8085529451289545,0.658560908988332,0.14712068376012488,684
367,0.3104820251464844,0.01225627298692832,0.07466139793395996,0.006757442437092526,0.1,,4,0.001,poly,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6802013422818792,0.6165834243795848,0.68533635086624,0.6336350866240049,0.654471798798353,0.6540456005900124,0.026394769360581296,685
983,1.5322959899902344,0.04538001085701264,0.27974414825439453,0.06342795613807523,100,balanced,5,0.001,poly,"{'model__C': 100, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.6692601841735601,0.6337599500546278,0.6406430466677071,0.6600046823786483,0.664722519552156,0.6536780765653398,0.013938805599111327,686
