,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1513,0.08599691390991211,0.01904980517941458,0.0031666278839111326,0.00041096000720092576,1,0.67,15,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 15, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1627,0.09457297325134277,0.014159927233036607,0.004185724258422852,0.0019326509757627084,1,0.67,25,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 25, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1639,0.08735194206237792,0.004933083832419301,0.0031945228576660155,0.0002470885035713579,1,0.67,25,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 25, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1633,0.08536953926086426,0.007884435721750665,0.004387760162353515,0.0023227237058965895,1,0.67,25,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 25, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1597,0.0734673023223877,0.00316582445365506,0.0033886909484863283,0.0004881883510490676,1,0.67,20,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 20, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1561,0.10750379562377929,0.012487117606155883,0.003959083557128906,0.002150057580947137,1,0.67,19,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 19, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1591,0.07501282691955566,0.0030028518188370858,0.002987957000732422,4.223711469226559e-06,1,0.67,20,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 20, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1579,0.07785730361938477,0.005728290239022115,0.0031950950622558595,0.00040922287154254044,1,0.67,19,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 19, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1507,0.09720449447631836,0.015206724648484727,0.004830217361450196,0.0034662636091813553,1,0.67,15,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 15, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1573,0.07906937599182129,0.007409220332140577,0.003288459777832031,0.0005984973756267498,1,0.67,19,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 19, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1549,0.07353086471557617,0.0020061397488793774,0.0031841278076171877,0.0004780747185105355,1,0.67,18,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 18, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1543,0.0985114574432373,0.022642928726085833,0.008043003082275391,0.009268854073843766,1,0.67,18,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 18, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1537,0.07181229591369628,0.0021803136081707804,0.0031308650970458983,0.00032805323583224953,1,0.67,18,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 18, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1567,0.07633919715881347,0.0032879527303832103,0.0029873371124267576,5.2243598651131965e-06,1,0.67,19,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 19, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1787,0.10135765075683593,0.013457199372497225,0.006452417373657227,0.002725794037396412,1,1,25,74,300,1,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 25, 'n_estimators': 74, 'reg_lambda': 300, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1399,0.07713108062744141,0.002878063773814057,0.0030840396881103515,0.0006530138660338411,1,0.6,18,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1443,0.08621258735656738,0.006190112613518503,0.0034137725830078124,0.0008476496195453146,1,0.6,20,70,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1477,0.10723333358764649,0.01604228633372909,0.003074455261230469,0.00047331900684057453,1,0.6,25,73,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 73, 'reg_lambda': 100, 'subsample': 1}",0.8857142857142857,0.85,0.9785714285714285,0.8333333333333333,0.9624060150375939,0.9020050125313283,0.05864538481666071,1041
1369,0.07777671813964844,0.0026175576263520956,0.003388786315917969,0.0004886946427640734,1,0.6,15,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 15, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.061032740770905126,1041
1479,0.08154239654541015,0.010979460599266506,0.003470754623413086,0.0004752612680818523,1,0.6,25,73,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 73, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
1383,0.07444944381713867,0.003963550438546667,0.0034953594207763673,0.0004469599114254872,1,0.6,18,70,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 1}",0.8785714285714287,0.85,0.9857142857142858,0.8333333333333334,0.9624060150375939,0.9020050125313283,0.06103274077090511,1041
