,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
524,0.48102054595947263,0.07559054474941318,0.004303932189941406,0.003215242389615676,1,0.2,8,120,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 120, 'reg_lambda': 1, 'subsample': 0.8}",0.9358078602620088,0.9439613054524135,0.9311852648035959,0.9179206566347469,0.9174565174907171,0.9292663209286965,0.010301574715656651,429
122,0.4777823925018311,0.011340601256468298,0.004456806182861328,0.0014739487581562722,0.8,0.1,12,70,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 70, 'reg_lambda': 1, 'subsample': 0.8}",0.9355531295487628,0.9453170803205003,0.9306111979675591,0.9092119405901895,0.9256033808872387,0.9292593458628501,0.011954535467174551,430
494,0.5187362670898438,0.015523750208353696,0.0039056777954101563,0.003293996889184374,1,0.15,12,100,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9337578845220768,0.9379397107680281,0.9299760601915185,0.918030584326754,0.9265805159273012,0.9292569511471356,0.006772893785809847,431
167,0.39045023918151855,0.02226976362039401,0.0037438392639160155,0.0016166412529858808,0.8,0.15,8,120,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 120, 'reg_lambda': 2, 'subsample': 1}",0.9309315866084424,0.9479187023646668,0.929108852843463,0.9112150674223177,0.9270080125073284,0.9292364443492437,0.011676065144067252,432
200,0.5010108470916748,0.046283464651771036,0.003003501892089844,0.003098676728743836,0.8,0.15,12,80,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 80, 'reg_lambda': 1, 'subsample': 0.8}",0.932532751091703,0.9478820598006644,0.9330662497557163,0.9091020128981826,0.9235758256791088,0.929231779845075,0.012732869652613672,433
204,0.6725895404815674,0.05859062202947803,0.005418300628662109,0.0023600421866770407,0.8,0.15,12,100,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9312105773896167,0.9491279069767442,0.9322601133476647,0.9128517686144225,0.9206932773109243,0.9292287287278744,0.012248698422772542,434
161,0.4047891616821289,0.030405281391092456,0.004520559310913086,0.001820559477912187,0.8,0.15,8,100,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9293304221251818,0.947625561852648,0.9295363494234904,0.9135357631424663,0.9258965213992573,0.9291849235886087,0.010917065733563727,435
194,0.4101985454559326,0.011584648413838215,0.00480947494506836,0.002789239262596855,0.8,0.15,12,70,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 70, 'reg_lambda': 1, 'subsample': 0.8}",0.9324599708879185,0.9487370529607193,0.9311974789915967,0.9087478014461597,0.9247483877271839,0.9291781384027157,0.012918364128386463,436
118,0.5741147994995117,0.0185685786396339,0.005738544464111328,0.003725813476141028,0.8,0.1,10,120,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 2, 'subsample': 0.8}",0.928942261038331,0.9455735782685167,0.936498436583936,0.9155755325385969,0.9192397889388314,0.9291659194736424,0.011011392117582708,437
169,0.4019033908843994,0.013073686786430819,0.004691028594970703,0.002162102281226301,0.8,0.15,10,70,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 70, 'reg_lambda': 0, 'subsample': 1}",0.9318170790878214,0.9490057650967363,0.9286691420754348,0.9173710181747117,0.9188367207348056,0.929139945033902,0.01137280598015923,438
530,0.3768615245819092,0.005243367635815654,0.004719781875610352,0.002717865357907983,1,0.2,10,70,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 70, 'reg_lambda': 1, 'subsample': 0.8}",0.9265647743813682,0.9496775454367793,0.9317471174516319,0.9138777604064882,0.9236857533711158,0.9291105902094767,0.01181439850335849,439
249,0.30351877212524414,0.04296439586275952,0.004206800460815429,0.002300831647610226,0.8,0.2,10,80,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 80, 'reg_lambda': 1, 'subsample': 1}",0.9250606501698205,0.9478087746726597,0.9329441078757084,0.9141586867305062,0.9254934531952315,0.9290931345287852,0.011111809470663812,440
196,0.5053934574127197,0.07597218839035225,0.003309345245361328,0.0030289578207266152,0.8,0.15,12,70,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 12, 'n_estimators': 70, 'reg_lambda': 2, 'subsample': 0.8}",0.934679767103348,0.9448651553644715,0.9339456712917725,0.9094440101622043,0.9225009771350401,0.9290871162113673,0.012108333198068007,441
189,0.48377156257629395,0.04527102779847059,0.003007841110229492,0.0014076448583630564,0.8,0.15,10,120,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 1, 'subsample': 1}",0.9319019893255702,0.9466850693765878,0.9297684189955051,0.9135357631424662,0.923514754739105,0.9290811991158469,0.010871717981341367,442
